"","exact_isolate","asymptote","intercept","growthParam","Isolate","host_species","plate_no"
"1272","Plate_7_61D3_C4",505.469635133071,-3.41015676637089,0.0383972408581717,"61D3","coelastrum",7
"1273","Plate_7_62,1D3_G5",527.184661863028,-3.56375747139466,0.0310934905830524,"62,1D3","coelastrum",7
"1274","Plate_7_62,1D3_G6",659.819292444595,-3.22844696548683,0.0292163098349026,"62,1D3","coelastrum",7
"1275","Plate_7_62,1D3_G7",671.023088292818,-3.37655990380175,0.029395700516313,"62,1D3","coelastrum",7
"1276","Plate_7_63D3_E2",507.14997080093,-3.57464307175859,0.0340218782996856,"63D3","coelastrum",7
"1277","Plate_7_63D3_E3",499.992340559096,-3.51925245258111,0.0348643607682367,"63D3","coelastrum",7
"1278","Plate_7_63D3_E4",564.187910985643,-3.93154380423832,0.04340525885832,"63D3","coelastrum",7
"1279","Plate_7_63DF_B2",592.625385324258,-2.90007083291009,0.0266070891493275,"63DF","coelastrum",7
"1280","Plate_7_63DF_B3",526.649164098754,-2.9774896971877,0.0252475444298694,"63DF","coelastrum",7
"1281","Plate_7_63DF_B4",503.691806049919,-3.17659090275524,0.0276318446079943,"63DF","coelastrum",7
"1282","Plate_7_67D3_B10",602.173870783629,-3.20025484330821,0.0327186530686797,"67D3","coelastrum",7
"1283","Plate_7_67D3_B8",533.546982275493,-3.55291676323066,0.0400940682192831,"67D3","coelastrum",7
"1284","Plate_7_67D3_B9",533.735071172666,-3.59569008286042,0.0383490333113228,"67D3","coelastrum",7
"1285","Plate_7_76D3_B5",576.366726035374,-2.73688690310514,0.0249220125254563,"76D3","coelastrum",7
"1286","Plate_7_76D3_B6",585.291459806613,-2.88808261065629,0.0274426882355819,"76D3","coelastrum",7
"1287","Plate_7_76D3_B7",506.445670835051,-3.96230019161586,0.0491349594628172,"76D3","coelastrum",7
"1288","Plate_7_82D3_E10",447.050269093387,-3.46352144952188,0.0321506309887393,"82D3","coelastrum",7
"1289","Plate_7_82D3_E8",470.226246337273,-3.39465720181465,0.0301315874920211,"82D3","coelastrum",7
"1290","Plate_7_82D3_E9",455.482717939917,-3.14826390089014,0.0321777663413071,"82D3","coelastrum",7
"1291","Plate_7_AC_B11",507.903203324484,-2.94947172960542,0.0305380985333192,"AC","coelastrum",7
"1292","Plate_7_AC_C11",487.888539663752,-3.22889672879638,0.0358467618112518,"AC","coelastrum",7
"1293","Plate_7_AC_D11",473.905776658711,-3.00932650863986,0.0300488453605159,"AC","coelastrum",7
"1294","Plate_7_AC_E11",553.832619701406,-2.87183021517711,0.024394192367341,"AC","coelastrum",7
"1295","Plate_8_45,1DF_D5",512.200864420702,-2.79712909351653,0.0255982183541883,"45,1DF","coelastrum",8
"1296","Plate_8_45,1DF_D6",555.41711996206,-2.76520039958149,0.0263757744266822,"45,1DF","coelastrum",8
"1297","Plate_8_45,1DF_D7",562.667518539475,-2.81021814679843,0.0252386551316224,"45,1DF","coelastrum",8
"1298","Plate_8_45,2DF_C2",486.388590347855,-3.09336618076663,0.0329529813067479,"45,2DF","coelastrum",8
"1299","Plate_8_45,2DF_C3",463.385759745336,-2.92561738129835,0.0327434075300273,"45,2DF","coelastrum",8
"1300","Plate_8_45,2DF_C4",480.419168405949,-3.00537689189996,0.0329040028181941,"45,2DF","coelastrum",8
"1301","Plate_8_49DF_B2",500.83318120277,-2.99415330605836,0.0301311989030793,"49DF","coelastrum",8
"1302","Plate_8_49DF_B3",508.508300461735,-2.77296693976074,0.0313426906681067,"49DF","coelastrum",8
"1303","Plate_8_49DF_B4",473.952816112316,-3.16092282440207,0.0376695478080308,"49DF","coelastrum",8
"1304","Plate_8_52D3_E10",499.878170274921,-2.69900657745694,0.026140288929951,"52D3","coelastrum",8
"1305","Plate_8_52D3_E8",599.338327883721,-2.62928597158296,0.0222485199196422,"52D3","coelastrum",8
"1306","Plate_8_52D3_E9",611.274531162054,-2.71606016478795,0.0232653185008785,"52D3","coelastrum",8
"1307","Plate_8_53D3_F5",484.212317028248,-2.96134127115699,0.0295519226200208,"53D3","coelastrum",8
"1308","Plate_8_53D3_F6",472.472824041504,-2.97199819023853,0.0314196484152897,"53D3","coelastrum",8
"1309","Plate_8_53D3_F7",490.067729016362,-2.92712320045473,0.0325934896647572,"53D3","coelastrum",8
"1310","Plate_8_54,1D3_F10",454.203004235843,-2.8496299931136,0.0286520758047487,"54,1D3","coelastrum",8
"1311","Plate_8_54,1D3_F8",493.510117899845,-2.93941309608754,0.0282410950975011,"54,1D3","coelastrum",8
"1312","Plate_8_54,1D3_F9",499.988206414286,-3.00774449880379,0.0317752774296144,"54,1D3","coelastrum",8
"1313","Plate_8_54D3_C10",497.517491706628,-3.03588856044574,0.0314323351105811,"54D3","coelastrum",8
"1314","Plate_8_54D3_C8",513.432257029376,-2.92681955112921,0.0309512214181929,"54D3","coelastrum",8
"1315","Plate_8_54D3_C9",512.241155262179,-2.98528323676627,0.0309007589225247,"54D3","coelastrum",8
"1316","Plate_8_54DF_G2",535.869829618561,-2.9217262635078,0.0290730829688587,"54DF","coelastrum",8
"1317","Plate_8_54DF_G3",501.664669745184,-2.80854409279413,0.027989235789255,"54DF","coelastrum",8
"1318","Plate_8_54DF_G4",505.30281284046,-2.90144505811586,0.0286763775331276,"54DF","coelastrum",8
"1319","Plate_8_58,2D3_B5",503.781873660147,-3.04324045563858,0.0360479339388967,"58,2D3","coelastrum",8
"1320","Plate_8_58,2D3_B6",517.248328124893,-2.97567279811356,0.0334385967632455,"58,2D3","coelastrum",8
"1321","Plate_8_58,2D3_B7",519.553498607509,-3.02540637744022,0.0329910118620932,"58,2D3","coelastrum",8
"1322","Plate_8_59DF_D10",501.540740455074,-3.04472552985973,0.0321561767730957,"59DF","coelastrum",8
"1323","Plate_8_59DF_D8",497.207403872776,-3.02091278750223,0.0305219225695341,"59DF","coelastrum",8
"1324","Plate_8_59DF_D9",497.640529529975,-3.03263177956652,0.0322006702537857,"59DF","coelastrum",8
"1325","Plate_8_60,1DF_D2",548.80509823836,-2.63475228474664,0.0244341767452524,"60,1DF","coelastrum",8
"1326","Plate_8_60,1DF_D3",463.772139045287,-3.21359632542135,0.0297403952200462,"60,1DF","coelastrum",8
"1327","Plate_8_60,1DF_D4",498.388071979485,-2.62800580913627,0.026141582122639,"60,1DF","coelastrum",8
"1328","Plate_8_60DF_G10",487.27675819578,-3.0331915981678,0.0325318910822858,"60DF","coelastrum",8
"1329","Plate_8_60DF_G8",612.11461993366,-2.83170169801114,0.0234951161046361,"60DF","coelastrum",8
"1330","Plate_8_60DF_G9",543.541530198235,-2.97217687872211,0.0289857228971199,"60DF","coelastrum",8
"1331","Plate_8_62D3_C5",495.731614450942,-2.94740041399255,0.0336218480403213,"62D3","coelastrum",8
"1332","Plate_8_62D3_C6",504.368726453697,-2.89350899929007,0.0321612749205942,"62D3","coelastrum",8
"1333","Plate_8_62D3_C7",544.944806253422,-2.77986107574014,0.0292340335850332,"62D3","coelastrum",8
"1334","Plate_8_68D3_G5",489.791446009275,-2.88632785347956,0.0295640096284025,"68D3","coelastrum",8
"1335","Plate_8_68D3_G6",522.111851517314,-2.72903964226789,0.0271357184695256,"68D3","coelastrum",8
"1336","Plate_8_68D3_G7",542.695748505217,-2.84894698725371,0.027675552600082,"68D3","coelastrum",8
"1337","Plate_8_77D3_B10",485.159007251359,-3.40088389390892,0.0414370282596246,"77D3","coelastrum",8
"1338","Plate_8_77D3_B8",531.018710457425,-3.10933465456347,0.0323728771972018,"77D3","coelastrum",8
"1339","Plate_8_77D3_B9",521.455731942488,-3.16480901991567,0.0354051430989792,"77D3","coelastrum",8
"1340","Plate_8_78D3_F2",467.588112555499,-2.92999632099769,0.0302888580714107,"78D3","coelastrum",8
"1341","Plate_8_78D3_F3",476.057634367,-3.05077071238269,0.033211035822904,"78D3","coelastrum",8
"1342","Plate_8_78D3_F4",503.459403916143,-2.93792106696994,0.0313077831007863,"78D3","coelastrum",8
"1343","Plate_8_83D3_E5",626.559953428947,-2.54923201362258,0.021727287632701,"83D3","coelastrum",8
"1344","Plate_8_83D3_E6",547.695624868707,-2.82427699634495,0.0260599256792878,"83D3","coelastrum",8
"1345","Plate_8_83D3_E7",569.557547859522,-2.81538534237876,0.0259463615733959,"83D3","coelastrum",8
"1346","Plate_8_84D3_E2",453.689532865477,-2.85606948145938,0.0309327957468151,"84D3","coelastrum",8
"1347","Plate_8_84D3_E3",469.696571230856,-3.0296365392726,0.0327887863550719,"84D3","coelastrum",8
"1348","Plate_8_84D3_E4",481.254018301247,-2.93052913088033,0.0312603387211715,"84D3","coelastrum",8
"1349","Plate_8_AC_B11",493.319882420307,-2.78455475827848,0.0308193891227141,"AC","coelastrum",8
"1350","Plate_8_AC_C11",493.844089515047,-2.7690708208518,0.0218198400695754,"AC","coelastrum",8
"1351","Plate_8_AC_D11",471.224820837323,-3.07218334483592,0.027540850976674,"AC","coelastrum",8
"1352","Plate_8_AC_E11",479.050847056773,-2.90867102847392,0.0241903034828848,"AC","coelastrum",8
